TextileID,Time,Taskname,10M,1M,330k,100k,47k,10k,4.7k,1k,407,220,47,10,4.7,Newton,Weight
e4,67049,PressureDynamics,3859,3744,3438,2817,2359,887,488,120,60,31,9,1,3,0.778,-1
e4,67058,PressureDynamics,3852,3740,3430,2796,2349,877,483,119,58,31,9,2,1,0.778,-1
e4,67067,PressureDynamics,3855,3740,3433,2796,2355,883,485,119,59,31,9,2,1,0.776,-1
e4,67076,PressureDynamics,3856,3723,3433,2797,2358,879,485,119,59,30,9,2,1,0.779,-1
e4,67084,PressureDynamics,3851,3729,3432,2807,2356,884,487,120,59,31,9,2,1,0.778,-1
e4,67094,PressureDynamics,3855,3734,3447,2809,2353,885,486,120,60,30,9,2,1,0.777,-1
e4,67103,PressureDynamics,3845,3755,3449,2827,2359,886,487,120,60,30,9,2,1,0.776,-1
e4,67112,PressureDynamics,3857,3738,3434,2814,2350,885,488,120,59,31,9,1,1,0.778,-1
e4,67121,PressureDynamics,3872,3750,3441,2817,2363,884,488,120,59,31,8,1,1,0.775,-1
e4,67131,PressureDynamics,3847,3748,3439,2812,2374,887,489,121,59,31,9,2,1,0.776,-1
e4,67140,PressureDynamics,3815,3740,3436,2815,2362,888,488,120,60,31,9,1,1,0.776,-1
e4,67149,PressureDynamics,3847,3740,3441,2816,2365,884,488,121,59,31,9,2,1,0.777,-1
e4,67158,PressureDynamics,3835,3755,3440,2815,2372,887,490,121,60,31,10,1,1,0.776,-1
e4,67167,PressureDynamics,3870,3744,3445,2831,2363,891,493,122,60,31,9,1,1,0.779,-1
e4,67176,PressureDynamics,3843,3736,3436,2829,2370,890,490,121,60,31,9,2,1,0.776,-1
e4,67184,PressureDynamics,3849,3729,3444,2831,2370,889,492,122,60,31,9,1,1,0.776,-1
e4,67192,PressureDynamics,3856,3746,3445,2819,2360,892,493,122,60,31,9,2,1,0.778,-1
e4,67201,PressureDynamics,3857,3755,3448,2827,2372,890,492,121,60,31,9,2,1,0.777,-1
e4,67209,PressureDynamics,3865,3741,3450,2824,2361,888,493,121,60,31,9,2,1,0.776,-1
e4,67215,PressureDynamics,3851,3740,3446,2814,2372,888,492,121,60,32,9,2,1,0.78,-1
e4,67220,PressureDynamics,3874,3738,3445,2830,2366,890,493,122,61,31,9,2,1,0.778,-1
e4,67228,PressureDynamics,3848,3759,3439,2842,2354,893,494,122,60,31,8,1,1,0.775,-1
e4,67237,PressureDynamics,3859,3739,3451,2823,2364,887,492,121,60,31,9,2,1,0.778,-1
e4,67246,PressureDynamics,3865,3740,3446,2821,2362,891,491,121,60,31,9,1,1,0.776,-1
e4,67255,PressureDynamics,3842,3739,3453,2824,2372,890,492,121,60,31,10,1,1,0.776,-1
e4,67264,PressureDynamics,3850,3726,3450,2832,2369,890,492,121,60,31,9,2,1,0.777,-1
e4,67272,PressureDynamics,3836,3754,3448,2824,2369,890,493,122,60,31,9,2,1,0.777,-1
e4,67282,PressureDynamics,3870,3736,3444,2816,2364,890,492,122,60,31,9,2,1,0.774,-1
e4,67291,PressureDynamics,3838,3740,3449,2819,2374,890,493,122,60,31,9,2,1,0.782,-1
e4,67300,PressureDynamics,3849,3738,3451,2827,2365,888,492,122,60,31,9,1,1,0.776,-1
e4,67310,PressureDynamics,3872,3755,3448,2824,2367,894,497,122,60,31,9,2,1,0.776,-1
e4,67319,PressureDynamics,3869,3747,3445,2840,2373,894,496,122,60,31,9,2,1,0.779,-1
e4,67329,PressureDynamics,3857,3733,3456,2827,2375,893,497,123,61,31,9,2,1,0.776,-1
e4,67338,PressureDynamics,3868,3738,3444,2844,2373,896,495,122,61,32,9,2,1,0.779,-1
e4,67347,PressureDynamics,3838,3744,3449,2841,2374,894,496,122,60,31,9,2,1,0.779,-1
e4,67355,PressureDynamics,3850,3754,3443,2841,2370,893,497,123,60,32,9,1,1,0.778,-1
e4,67364,PressureDynamics,3849,3753,3449,2827,2367,894,496,122,61,31,9,1,1,0.779,-1
e4,67373,PressureDynamics,3874,3741,3452,2838,2380,896,499,122,61,31,9,1,1,0.777,-1
e4,67382,PressureDynamics,3848,3743,3448,2833,2371,895,497,123,61,32,9,1,1,0.778,-1
e4,67391,PressureDynamics,3854,3738,3443,2841,2380,896,498,123,60,31,9,1,1,0.776,-1
e4,67400,PressureDynamics,3859,3754,3456,2858,2377,898,500,123,61,32,9,2,1,0.778,-1
e4,67409,PressureDynamics,3858,3740,3446,2838,2381,896,498,123,60,31,9,1,1,0.777,-1
e4,67417,PressureDynamics,3866,3731,3452,2839,2366,897,497,123,61,31,9,1,1,0.776,-1
e4,67426,PressureDynamics,3849,3743,3450,2843,2367,894,495,122,60,31,9,2,2,0.776,-1
e4,67435,PressureDynamics,3849,3739,3452,2828,2372,893,495,122,60,31,9,2,1,0.776,-1
e4,67444,PressureDynamics,3856,3753,3453,2822,2373,892,494,122,60,31,9,1,1,0.778,-1
e4,67453,PressureDynamics,3854,3755,3452,2842,2361,895,495,123,61,30,9,2,1,0.779,-1
e4,67462,PressureDynamics,3855,3743,3437,2829,2368,895,498,123,61,31,9,3,1,0.782,-1
e4,67471,PressureDynamics,3852,3748,3450,2856,2362,898,498,123,60,32,9,2,1,0.775,-1
e4,67480,PressureDynamics,3848,3741,3445,2861,2376,899,499,123,61,32,9,2,1,0.776,-1
e4,67489,PressureDynamics,3874,3738,3451,2832,2371,893,496,122,61,32,9,1,1,0.776,-1
e4,67498,PressureDynamics,3846,3744,3453,2839,2366,893,495,122,60,31,9,2,1,0.776,-1
e4,67508,PressureDynamics,3842,3738,3448,2828,2373,894,497,123,61,32,9,1,1,0.778,-1
e4,67517,PressureDynamics,3849,3740,3461,2854,2376,897,499,123,62,31,9,2,1,0.775,-1
e4,67526,PressureDynamics,3872,3745,3452,2834,2383,901,500,124,61,31,9,1,1,0.78,-1
e4,67536,PressureDynamics,3859,3754,3460,2844,2374,899,499,124,61,31,9,1,1,0.775,-1
e4,67545,PressureDynamics,3851,3743,3460,2830,2376,897,498,123,61,32,9,2,1,0.776,-1
e4,67553,PressureDynamics,3849,3746,3463,2841,2380,898,500,123,62,31,8,2,1,0.782,-1
e4,67562,PressureDynamics,3851,3753,3453,2847,2382,900,500,124,61,31,10,1,1,0.778,-1
e4,67571,PressureDynamics,3853,3738,3451,2833,2375,903,501,123,60,32,9,2,1,0.778,-1
e4,67580,PressureDynamics,3854,3740,3455,2848,2383,900,498,123,61,31,9,1,1,0.776,-1
e4,67589,PressureDynamics,3872,3750,3454,2848,2378,903,500,124,61,32,9,2,1,0.778,-1
e4,67597,PressureDynamics,3850,3753,3452,2846,2388,903,501,124,61,32,9,2,1,0.781,-1
e4,67605,PressureDynamics,3862,3737,3452,2842,2362,900,499,124,61,31,9,2,1,0.779,-1
e4,67614,PressureDynamics,3855,3744,3450,2851,2379,899,501,124,62,32,9,2,1,0.775,-1
e4,67623,PressureDynamics,3866,3744,3449,2833,2380,899,500,124,60,30,10,1,1,0.776,-1
e4,67632,PressureDynamics,3873,3733,3450,2836,2375,901,500,124,61,32,9,2,1,0.779,-1
e4,67641,PressureDynamics,3857,3750,3456,2844,2382,901,500,124,61,32,9,2,1,0.777,-1
e4,67650,PressureDynamics,3845,3755,3457,2851,2382,905,502,125,61,32,9,2,1,0.778,-1
e4,67658,PressureDynamics,3875,3751,3458,2844,2377,904,502,124,61,32,9,1,1,0.776,-1
e4,67666,PressureDynamics,3846,3745,3445,2847,2391,909,505,125,62,32,9,1,1,0.777,-1
e4,67676,PressureDynamics,3849,3737,3456,2836,2388,907,503,125,61,32,10,2,1,0.776,-1
e4,67684,PressureDynamics,3859,3740,3445,2836,2382,906,504,125,62,32,9,2,1,0.778,-1
e4,67694,PressureDynamics,3855,3745,3463,2840,2381,905,504,125,61,32,9,1,1,0.776,-1
e4,67703,PressureDynamics,3852,3743,3458,2849,2382,906,505,124,62,32,9,2,1,0.774,-1
e4,67711,PressureDynamics,3858,3765,3452,2844,2388,907,503,125,62,32,9,2,1,0.777,-1
e4,67716,PressureDynamics,3865,3759,3464,2832,2393,909,505,125,62,32,9,2,1,0.776,-1
e4,67721,PressureDynamics,3856,3736,3452,2841,2391,910,506,125,62,32,9,1,1,0.777,-1
e4,67728,PressureDynamics,3871,3750,3459,2846,2390,908,504,124,61,31,9,1,1,0.776,-1
e4,67737,PressureDynamics,3850,3748,3447,2858,2392,906,504,124,62,32,10,1,1,0.775,-1
e4,67746,PressureDynamics,3864,3738,3461,2835,2387,911,506,125,62,32,10,1,1,0.776,-1
e4,67756,PressureDynamics,3857,3753,3465,2861,2392,909,506,125,62,32,8,2,1,0.779,-1
e4,67766,PressureDynamics,3879,3746,3455,2863,2391,908,505,125,61,32,9,1,1,0.777,-1
e4,67776,PressureDynamics,3850,3752,3457,2844,2390,907,503,124,61,32,10,3,1,0.776,-1
e4,67783,PressureDynamics,3861,3743,3460,2846,2396,907,503,125,62,31,9,2,1,0.777,-1
e4,67792,PressureDynamics,3858,3762,3452,2841,2393,910,507,125,62,32,9,2,1,0.773,-1
e4,67801,PressureDynamics,3859,3749,3461,2835,2392,912,507,125,62,32,9,2,1,0.778,-1
e4,67810,PressureDynamics,3850,3754,3459,2838,2393,905,503,125,61,32,9,2,1,0.777,-1
e4,67820,PressureDynamics,3854,3742,3462,2842,2385,910,505,126,62,32,9,1,1,0.779,-1
e4,67830,PressureDynamics,3857,3745,3466,2853,2391,908,505,125,62,32,9,1,1,0.777,-1
e4,67839,PressureDynamics,3863,3748,3472,2836,2386,912,507,126,62,32,9,2,1,0.773,-1
e4,67848,PressureDynamics,3856,3748,3456,2841,2391,911,506,125,62,32,10,2,1,0.779,-1
e4,67858,PressureDynamics,3841,3746,3456,2838,2385,908,506,125,62,33,9,2,1,0.778,-1
e4,67867,PressureDynamics,3870,3755,3451,2836,2390,912,508,126,62,32,10,2,1,0.776,-1
e4,67876,PressureDynamics,3858,3743,3471,2831,2389,910,507,126,61,33,10,2,1,0.776,-1
e4,67885,PressureDynamics,3867,3769,3468,2837,2389,912,509,125,62,32,10,2,1,0.776,-1
e4,67893,PressureDynamics,3862,3734,3463,2847,2393,912,509,125,62,33,9,2,1,0.775,-1
e4,67902,PressureDynamics,3857,3740,3464,2839,2397,912,508,126,62,32,9,2,1,0.776,-1
e4,67912,PressureDynamics,3873,3756,3455,2857,2401,916,510,126,64,32,10,2,1,0.778,-1
e4,67921,PressureDynamics,3853,3750,3472,2843,2393,913,508,126,62,32,10,2,1,0.776,-1
e4,67931,PressureDynamics,3850,3755,3468,2850,2400,912,509,125,62,32,9,2,1,0.776,-1
e4,67941,PressureDynamics,3787,3663,3316,2629,2157,766,412,101,50,26,7,2,1,0.775,-1
e4,67950,PressureDynamics,3790,3681,3326,2650,2178,768,411,99,48,25,8,1,1,0.754,-1
e4,67960,PressureDynamics,3756,3653,3300,2593,2146,751,402,98,48,25,7,1,1,0.875,-1
e4,67969,PressureDynamics,3834,3696,3365,2700,2247,816,435,107,53,28,8,2,1,0.779,-1
e4,67978,PressureDynamics,3846,3711,3413,2737,2269,834,448,110,54,28,8,1,1,0.784,-1
e4,67987,PressureDynamics,3863,3743,3434,2817,2356,875,475,116,57,29,9,2,2,0.754,-1
e4,67996,PressureDynamics,3853,3753,3454,2821,2369,880,483,120,60,31,9,1,1,0.76,-1
e4,68005,PressureDynamics,3848,3757,3449,2842,2378,892,493,122,60,31,9,2,1,0.784,-1
e4,68014,PressureDynamics,3866,3754,3491,2850,2395,908,502,125,63,32,9,2,1,0.785,-1
e4,68023,PressureDynamics,3858,3744,3467,2831,2381,895,497,122,60,31,9,1,1,0.77,-1
e4,68032,PressureDynamics,3858,3748,3453,2811,2364,878,483,119,58,30,8,2,1,0.73,-1
e4,68042,PressureDynamics,3860,3734,3440,2829,2365,879,481,118,59,31,9,1,1,0.79,-1
e4,68051,PressureDynamics,3909,3762,3484,2840,2393,896,496,123,61,31,9,2,1,0.784,-1
e4,68060,PressureDynamics,3885,3762,3470,2863,2400,907,501,125,60,31,10,1,1,0.763,-1
e4,68069,PressureDynamics,3870,3754,3480,2850,2400,911,506,125,62,33,9,2,1,0.78,-1
e4,68078,PressureDynamics,3872,3762,3493,2868,2410,922,513,128,63,33,10,2,1,0.77,-1
e4,68086,PressureDynamics,3858,3767,3502,2882,2413,924,516,129,64,33,9,2,1,0.773,-1
e4,68095,PressureDynamics,3892,3773,3513,2871,2420,927,520,129,64,33,10,2,1,0.778,-1
e4,68104,PressureDynamics,3904,3774,3503,2888,2427,940,525,130,65,33,10,2,1,0.773,-1
e4,68112,PressureDynamics,3888,3754,3506,2885,2427,939,525,131,65,34,10,2,1,0.777,-1
e4,68121,PressureDynamics,3905,3760,3507,2890,2431,939,526,130,65,33,9,2,1,0.774,-1
e4,68130,PressureDynamics,3862,3769,3505,2887,2437,949,527,131,65,34,10,2,1,0.775,-1
e4,68138,PressureDynamics,3909,3773,3508,2894,2436,954,529,132,65,34,9,1,2,0.775,-1
e4,68147,PressureDynamics,3892,3766,3516,2903,2443,957,530,132,65,34,10,2,1,0.771,-1
e4,68155,PressureDynamics,3869,3771,3506,2898,2446,953,531,132,65,34,10,2,1,0.781,-1
e4,68164,PressureDynamics,3892,3771,3520,2899,2447,957,531,132,65,35,10,2,1,0.773,-1
e4,68172,PressureDynamics,3910,3778,3514,2901,2441,953,531,132,65,33,10,2,1,0.781,-1
e4,68180,PressureDynamics,3898,3769,3518,2898,2441,957,534,133,65,35,10,2,1,0.779,-1
e4,68189,PressureDynamics,3895,3759,3512,2903,2449,959,533,133,66,34,10,2,1,0.776,-1
e4,68198,PressureDynamics,3870,3767,3512,2910,2452,961,536,134,66,34,10,1,2,0.776,-1
e4,68207,PressureDynamics,3905,3769,3513,2908,2442,960,535,133,67,34,10,3,1,0.774,-1
e4,68215,PressureDynamics,3917,3768,3509,2900,2445,963,536,134,66,34,9,2,1,0.779,-1
e4,68220,PressureDynamics,3894,3769,3514,2903,2441,963,536,134,66,34,10,2,1,0.778,-1
e4,68225,PressureDynamics,3907,3770,3521,2906,2445,961,536,134,66,34,10,2,1,0.775,-1
e4,68230,PressureDynamics,3890,3775,3518,2904,2446,966,538,134,66,35,10,2,1,0.775,-1
e4,68237,PressureDynamics,3867,3768,3527,2910,2452,967,539,133,66,35,10,2,1,0.775,-1
e4,68247,PressureDynamics,3895,3781,3518,2913,2452,967,541,136,67,33,12,2,1,0.773,-1
e4,68255,PressureDynamics,3896,3772,3521,2914,2450,966,541,135,67,35,10,2,1,0.778,-1
e4,68264,PressureDynamics,3891,3775,3510,2916,2455,963,537,135,66,34,10,1,1,0.776,-1
e4,68273,PressureDynamics,3898,3774,3510,2904,2459,963,536,133,66,33,10,2,1,0.775,-1
e4,68282,PressureDynamics,3906,3783,3515,2908,2461,963,536,134,66,35,10,2,1,0.775,-1
e4,68290,PressureDynamics,3866,3773,3516,2908,2457,967,537,134,67,35,10,2,1,0.773,-1
e4,68299,PressureDynamics,3882,3778,3515,2915,2466,964,538,134,67,34,10,1,1,0.776,-1
e4,68308,PressureDynamics,3890,3777,3522,2907,2447,968,537,134,66,34,10,2,1,0.774,-1
e4,68318,PressureDynamics,3904,3788,3520,2914,2458,964,536,134,66,34,10,2,1,0.776,-1
e4,68327,PressureDynamics,3907,3768,3518,2913,2461,968,539,135,67,35,11,1,1,0.776,-1
e4,68337,PressureDynamics,3909,3771,3517,2910,2463,969,538,134,66,35,10,2,2,0.774,-1
e4,68346,PressureDynamics,3911,3775,3518,2904,2451,967,537,134,67,34,10,2,1,0.775,-1
e4,68355,PressureDynamics,3895,3775,3521,2914,2453,967,539,134,67,34,9,2,1,0.778,-1
e4,68364,PressureDynamics,3897,3774,3528,2907,2448,968,540,134,66,35,10,1,1,0.777,-1
e4,68374,PressureDynamics,3908,3781,3524,2915,2462,965,540,135,66,34,10,2,2,0.776,-1
e4,68382,PressureDynamics,3906,3772,3523,2917,2463,968,540,135,67,34,10,2,1,0.776,-1
e4,68391,PressureDynamics,3906,3769,3528,2914,2477,975,545,136,68,35,9,2,1,0.781,-1
e4,68398,PressureDynamics,3909,3770,3532,2912,2457,976,545,137,67,35,10,2,1,0.776,-1
e4,68405,PressureDynamics,3909,3770,3506,2915,2467,976,546,136,68,35,11,2,2,0.775,-1
e4,68413,PressureDynamics,3889,3771,3522,2914,2463,972,542,135,67,34,10,3,1,0.775,-1
e4,68421,PressureDynamics,3895,3771,3528,2915,2457,971,542,135,67,35,10,2,1,0.777,-1
e4,68428,PressureDynamics,3898,3779,3519,2910,2462,973,544,137,67,35,11,2,1,0.775,-1
e4,68436,PressureDynamics,3896,3766,3524,2912,2459,975,546,136,67,35,10,2,1,0.778,-1
e4,68446,PressureDynamics,3894,3782,3519,2913,2454,976,544,137,67,35,10,2,1,0.779,-1
e4,68455,PressureDynamics,3911,3781,3512,2912,2459,975,544,137,68,35,10,2,1,0.775,-1
e4,68465,PressureDynamics,3910,3771,3515,2914,2454,978,547,137,68,35,10,2,1,0.778,-1
e4,68473,PressureDynamics,3915,3776,3526,2920,2464,979,548,137,68,35,10,2,1,0.778,-1
e4,68481,PressureDynamics,3898,3776,3515,2916,2479,978,549,137,68,34,10,2,1,0.774,-1
e4,68489,PressureDynamics,3915,3779,3522,2912,2467,976,545,137,67,35,10,2,1,0.778,-1
e4,68498,PressureDynamics,3913,3778,3525,2914,2461,979,547,137,69,35,11,2,1,0.775,-1
e4,68507,PressureDynamics,3903,3783,3519,2917,2473,977,548,138,68,35,11,2,1,0.775,-1
e4,68517,PressureDynamics,3904,3779,3524,2920,2473,982,549,138,67,35,10,2,1,0.777,-1
e4,68526,PressureDynamics,3888,3782,3524,2923,2468,981,550,137,69,36,10,2,1,0.775,-1
e4,68535,PressureDynamics,3920,3786,3534,2917,2472,978,550,136,68,35,10,2,2,0.775,-1
e4,68544,PressureDynamics,3908,3772,3534,2925,2474,983,549,138,68,35,10,1,1,0.775,-1
e4,68553,PressureDynamics,3913,3782,3526,2923,2476,980,549,138,69,35,9,2,1,0.778,-1
e4,68562,PressureDynamics,3909,3784,3520,2918,2476,983,548,137,69,35,10,2,1,0.778,-1
e4,68572,PressureDynamics,3886,3780,3526,2927,2482,981,548,137,68,35,10,2,1,0.773,-1
e4,68581,PressureDynamics,3914,3780,3516,2923,2477,981,549,138,68,35,10,1,1,0.776,-1
e4,68591,PressureDynamics,3909,3788,3529,2922,2478,980,548,138,68,35,10,2,1,0.778,-1
e4,68599,PressureDynamics,3909,3780,3524,2915,2478,977,545,136,68,35,9,2,2,0.775,-1
e4,68609,PressureDynamics,3904,3788,3525,2925,2474,978,547,138,68,35,10,1,1,0.776,-1
e4,68618,PressureDynamics,3926,3778,3528,2921,2461,977,545,139,68,35,10,2,1,0.774,-1
e4,68627,PressureDynamics,3911,3772,3523,2920,2466,977,545,137,67,35,10,2,1,0.775,-1
e4,68636,PressureDynamics,3918,3783,3528,2922,2467,981,549,138,68,35,11,3,1,0.779,-1
e4,68645,PressureDynamics,3894,3777,3522,2920,2468,978,549,137,68,35,10,2,1,0.775,-1
e4,68654,PressureDynamics,3908,3775,3510,2922,2477,977,548,137,68,35,11,1,1,0.776,-1
e4,68663,PressureDynamics,3884,3786,3526,2914,2471,976,549,137,69,35,10,2,1,0.774,-1
e4,68672,PressureDynamics,3897,3770,3524,2921,2465,977,547,137,68,35,10,2,1,0.773,-1
e4,68681,PressureDynamics,3908,3764,3523,2916,2464,980,548,136,68,35,10,2,1,0.778,-1
e4,68690,PressureDynamics,3911,3777,3525,2915,2462,983,551,138,68,35,11,2,1,0.775,-1
e4,68698,PressureDynamics,3907,3781,3523,2914,2468,981,550,138,69,35,11,2,1,0.776,-1
e4,68707,PressureDynamics,3904,3772,3526,2913,2468,983,551,138,68,36,10,2,1,0.776,-1
e4,68712,PressureDynamics,3907,3770,3517,2916,2472,980,550,138,69,36,12,2,1,0.775,-1
e4,68717,PressureDynamics,3914,3783,3523,2926,2472,983,551,138,69,35,11,1,2,0.775,-1
e4,68727,PressureDynamics,3914,3773,3523,2925,2492,983,551,138,69,35,10,2,1,0.776,-1
e4,68736,PressureDynamics,3921,3766,3531,2928,2487,986,551,138,69,36,10,2,1,0.775,-1
e4,68745,PressureDynamics,3912,3783,3515,2919,2474,983,551,139,69,36,10,2,1,0.773,-1
e4,68755,PressureDynamics,3918,3770,3518,2931,2485,984,551,139,68,35,10,2,1,0.776,-1
e4,68767,PressureDynamics,3899,3765,3526,2933,2495,988,553,139,68,35,10,2,1,0.775,-1
e4,68777,PressureDynamics,3883,3777,3524,2925,2483,988,552,138,69,36,11,2,1,0.775,-1
e4,68785,PressureDynamics,3912,3788,3515,2920,2483,983,550,139,69,36,11,2,1,0.772,-1
e4,68795,PressureDynamics,3913,3775,3527,2924,2488,986,551,139,69,35,11,2,2,0.775,-1
e4,68804,PressureDynamics,3922,3781,3525,2938,2496,989,553,138,68,36,10,1,1,0.779,-1
e4,68813,PressureDynamics,3913,3771,3529,2926,2498,991,554,138,69,36,10,2,1,0.775,-1
e4,68822,PressureDynamics,3910,3776,3524,2929,2495,988,553,138,68,35,11,2,1,0.776,-1
e4,68832,PressureDynamics,3886,3779,3537,2934,2480,987,553,139,69,35,11,2,1,0.775,-1
e4,68841,PressureDynamics,3910,3795,3528,2929,2490,985,551,139,68,35,10,2,1,0.776,-1
e4,68850,PressureDynamics,3910,3771,3527,2923,2483,986,552,138,69,35,11,2,1,0.776,-1
e4,68859,PressureDynamics,3912,3768,3516,2930,2494,988,553,139,68,36,11,2,1,0.775,-1
e4,68868,PressureDynamics,3913,3773,3536,2934,2483,989,553,139,69,35,11,2,1,0.782,-1
e4,68878,PressureDynamics,3914,3783,3531,2928,2492,992,555,139,69,36,10,2,2,0.779,-1
e4,68887,PressureDynamics,3896,3797,3533,2927,2483,990,555,139,69,36,10,3,1,0.775,-1
e4,68896,PressureDynamics,3883,3770,3518,2922,2489,989,555,139,69,36,10,2,1,0.776,-1
e4,68904,PressureDynamics,3911,3776,3528,2935,2491,989,556,139,69,35,10,2,1,0.779,-1
e4,68913,PressureDynamics,3913,3776,3526,2935,2494,992,556,137,69,36,9,2,1,0.777,-1
e4,68920,PressureDynamics,3914,3786,3535,2931,2484,991,556,139,69,36,10,2,1,0.776,-1
e4,68928,PressureDynamics,3911,3778,3532,2939,2497,992,556,139,69,36,10,2,1,0.774,-1
e4,68936,PressureDynamics,3908,3775,3533,2928,2489,988,553,139,69,36,10,2,1,0.78,-1
e4,68946,PressureDynamics,3905,3780,3541,2933,2497,990,555,139,69,36,11,1,1,0.776,-1
e4,68955,PressureDynamics,3916,3770,3525,2935,2497,993,557,139,69,36,11,2,2,0.775,-1
e4,68965,PressureDynamics,3895,3781,3527,2937,2493,992,555,139,69,36,10,2,1,0.775,-1
e4,68975,PressureDynamics,3893,3799,3523,2941,2496,994,557,140,69,36,10,2,1,0.779,-1
e4,68984,PressureDynamics,3884,3790,3525,2936,2497,994,558,139,69,36,11,2,1,0.774,-1
e4,68993,PressureDynamics,3909,3789,3532,2945,2499,993,557,140,69,36,10,2,1,0.77,-1
e4,69001,PressureDynamics,3909,3784,3545,2944,2503,999,560,140,69,36,11,1,1,0.774,-1
e4,69010,PressureDynamics,3911,3776,3530,2938,2501,994,556,140,69,36,10,2,1,0.775,-1
e4,69019,PressureDynamics,3909,3782,3524,2932,2495,991,555,139,69,36,11,2,1,0.777,-1
e4,69027,PressureDynamics,3918,3786,3525,2930,2473,991,556,140,69,36,10,2,1,0.776,-1
e4,69036,PressureDynamics,3913,3787,3538,2933,2495,990,556,139,69,36,11,2,1,0.775,-1
e4,69045,PressureDynamics,3909,3774,3532,2932,2494,994,557,140,69,34,11,2,1,0.775,-1
e4,69054,PressureDynamics,3912,3773,3532,2939,2506,996,558,140,69,36,12,2,1,0.779,-1
e4,69063,PressureDynamics,3931,3782,3534,2933,2500,992,557,139,69,36,10,2,1,0.776,-1
e4,69072,PressureDynamics,3918,3780,3523,2933,2497,989,554,139,69,36,10,1,1,0.778,-1
e4,69081,PressureDynamics,3912,3787,3517,2933,2479,989,554,139,69,35,10,2,1,0.776,-1
e4,69089,PressureDynamics,3913,3772,3530,2936,2499,992,555,140,69,36,11,2,1,0.776,-1
e4,69098,PressureDynamics,3903,3775,3532,2938,2490,989,554,139,69,35,11,2,1,0.779,-1
e4,69107,PressureDynamics,3920,3780,3524,2932,2494,992,555,139,69,35,10,1,1,0.773,-1
e4,69115,PressureDynamics,3910,3778,3533,2935,2495,991,556,139,68,36,10,2,1,0.776,-1
e4,69124,PressureDynamics,3898,3780,3529,2940,2503,993,558,140,69,36,10,2,1,0.781,-1
e4,69133,PressureDynamics,3903,3785,3531,2933,2491,993,556,139,69,36,11,2,1,0.761,-1
e4,69141,PressureDynamics,3910,3785,3527,2937,2495,989,554,138,69,35,10,2,1,0.784,-1
e4,69149,PressureDynamics,3916,3775,3530,2923,2497,988,553,139,69,35,10,2,1,0.777,-1
e4,69158,PressureDynamics,3918,3793,3529,2935,2490,988,553,138,69,36,11,2,1,0.775,-1
e4,69166,PressureDynamics,3911,3787,3522,2926,2494,987,551,138,68,36,10,2,1,0.779,-1
e4,69175,PressureDynamics,3916,3780,3534,2933,2496,988,552,138,69,35,10,2,1,0.778,-1
e4,69184,PressureDynamics,3917,3784,3538,2940,2500,990,556,140,69,36,10,1,1,0.773,-1
e4,69192,PressureDynamics,3901,3779,3541,2936,2497,993,556,139,69,36,11,2,1,0.773,-1
e4,69201,PressureDynamics,3915,3785,3523,2933,2486,991,553,139,69,36,10,2,1,0.782,-1
e4,69207,PressureDynamics,3915,3786,3529,2935,2497,990,553,138,68,36,9,2,1,0.769,-1
e4,69214,PressureDynamics,3894,3772,3524,2935,2499,991,552,139,68,36,10,2,2,0.777,-1
e4,69221,PressureDynamics,3910,3786,3538,2945,2496,991,555,139,69,35,10,2,1,0.775,-1
e4,69232,PressureDynamics,3917,3777,3533,2940,2496,993,555,139,69,36,11,2,1,0.764,-1
e4,69241,PressureDynamics,3903,3772,3531,2937,2502,992,556,139,69,36,10,2,1,0.767,-1
e4,69250,PressureDynamics,3914,3785,3534,2937,2502,991,555,140,69,35,10,2,1,0.778,-1
e4,69259,PressureDynamics,3915,3782,3522,2936,2494,991,556,139,69,36,10,1,1,0.774,-1
e4,69268,PressureDynamics,3917,3789,3538,2944,2501,993,557,139,69,36,11,2,1,0.776,-1
e4,69278,PressureDynamics,3921,3793,3533,2937,2500,998,558,140,69,36,10,2,1,0.778,-1
e4,69287,PressureDynamics,3887,3782,3533,2935,2493,992,556,139,69,36,11,2,1,0.776,-1
e4,69296,PressureDynamics,3898,3781,3522,2939,2504,995,559,141,69,35,11,2,1,0.776,-1
e4,69305,PressureDynamics,3912,3782,3521,2941,2502,991,556,140,69,36,10,2,1,0.779,-1
e4,69315,PressureDynamics,3907,3778,3542,2941,2497,994,557,140,69,36,10,1,1,0.771,-1
e4,69324,PressureDynamics,3894,3788,3532,2941,2497,992,557,140,68,36,11,2,1,0.773,-1
e4,69333,PressureDynamics,3917,3771,3527,2938,2498,991,556,139,69,36,11,2,1,0.781,-1
e4,69341,PressureDynamics,3916,3775,3528,2931,2496,996,558,140,69,36,10,2,1,0.776,-1
e4,69349,PressureDynamics,3864,3782,3541,2936,2492,992,556,140,69,36,10,2,1,0.773,-1
e4,69359,PressureDynamics,3914,3774,3536,2953,2504,996,558,140,69,36,10,2,1,0.778,-1
e4,69368,PressureDynamics,3910,3787,3527,2937,2499,996,559,140,69,36,11,2,1,0.778,-1
e4,69377,PressureDynamics,3912,3781,3534,2935,2495,994,559,140,69,36,11,2,1,0.775,-1
e4,69387,PressureDynamics,3894,3782,3535,2936,2498,996,558,139,70,36,10,2,1,0.771,-1
e4,69396,PressureDynamics,3883,3777,3535,2945,2505,998,559,141,69,36,11,2,1,0.772,-1
